student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade,avg_marks,performance_level
10597,15,female,public,phd,5.0,61.0,yes,<15 min,yes,mixed,51.7,56.5,83.0,65.1,D,63.73333333333333,Good
10598,15,female,private,graduate,7.6,99.2,yes,>60 min,yes,mixed,100.0,92.1,99.0,100.0,A,97.03333333333335,Excellent
10599,19,male,public,graduate,0.6,57.5,yes,>60 min,yes,online videos,31.1,47.1,40.1,35.8,F,39.43333333333334,Poor
10600,14,female,public,post graduate,7.8,56.0,no,15-30 min,yes,textbook,95.3,94.2,75.9,81.9,C,88.46666666666665,Excellent
10601,18,male,public,no formal,5.9,63.2,yes,<15 min,yes,notes,82.4,85.6,74.5,75.8,C,80.83333333333333,Excellent
10602,17,other,private,high school,0.7,80.4,yes,30-60 min,no,notes,52.2,37.8,34.3,43.4,E,41.43333333333333,Average
10603,14,male,private,post graduate,4.4,63.2,yes,<15 min,no,mixed,57.1,54.7,65.7,55.4,D,59.166666666666664,Average
10604,17,female,private,graduate,1.0,66.4,yes,>60 min,yes,group study,52.7,65.3,33.7,36.1,F,50.56666666666666,Average
10605,18,female,private,diploma,5.0,76.7,yes,<15 min,no,online videos,63.2,86.5,88.7,79.5,C,79.46666666666665,Good
10606,18,male,public,diploma,3.9,81.8,yes,>60 min,yes,notes,51.7,65.6,77.1,69.0,D,64.8,Good
10607,17,female,private,graduate,6.3,79.0,yes,30-60 min,no,textbook,57.2,62.2,75.5,72.6,C,64.96666666666667,Good
10608,16,male,private,diploma,4.8,80.7,yes,>60 min,yes,textbook,64.4,76.6,72.4,69.1,D,71.13333333333334,Good
10609,14,female,public,diploma,6.4,83.5,yes,>60 min,yes,group study,74.2,84.6,72.1,81.4,C,76.96666666666667,Good
10610,14,female,private,graduate,3.3,93.9,yes,30-60 min,no,mixed,66.3,63.9,61.9,71.6,C,64.03333333333333,Good
10611,16,male,private,high school,6.9,83.8,yes,<15 min,no,online videos,100.0,93.6,67.9,87.4,B,87.16666666666667,Excellent
10612,17,male,private,graduate,7.0,86.0,yes,15-30 min,yes,coaching,76.4,72.2,74.4,82.5,C,74.33333333333334,Good
10613,14,male,public,post graduate,5.4,69.8,yes,30-60 min,yes,group study,83.6,91.7,65.8,74.4,C,80.36666666666667,Excellent
10614,19,other,public,post graduate,2.5,97.2,yes,>60 min,no,notes,68.9,64.8,76.0,68.1,D,69.89999999999999,Good
10615,17,male,private,graduate,7.9,90.4,yes,30-60 min,no,mixed,100.0,100.0,100.0,100.0,A,100.0,Excellent
10616,15,other,public,diploma,6.6,79.1,yes,15-30 min,yes,coaching,80.8,90.7,76.1,77.1,C,82.53333333333333,Excellent
10617,19,female,private,graduate,6.9,72.4,no,15-30 min,no,coaching,95.0,84.6,95.7,91.4,B,91.76666666666667,Excellent
10618,15,other,private,post graduate,0.6,50.9,yes,15-30 min,no,textbook,17.7,25.1,10.3,20.5,F,17.7,Poor
10619,19,other,private,high school,6.7,99.3,yes,30-60 min,yes,group study,78.2,100.0,84.5,87.4,B,87.56666666666666,Excellent
10620,15,male,public,diploma,2.1,57.1,no,<15 min,no,mixed,30.8,62.4,31.0,46.6,E,41.4,Average
10621,16,female,private,post graduate,4.3,75.5,yes,>60 min,yes,coaching,75.7,48.7,66.9,69.5,D,63.76666666666667,Good
10622,16,other,public,graduate,5.8,67.1,yes,30-60 min,no,online videos,99.4,85.7,78.7,80.6,C,87.93333333333334,Excellent
10623,19,male,private,diploma,3.6,66.3,yes,<15 min,no,coaching,53.3,73.3,46.1,58.7,D,57.56666666666666,Average
10624,15,female,public,high school,2.3,71.0,yes,30-60 min,yes,online videos,50.9,61.8,57.6,51.0,E,56.76666666666666,Average
10625,19,female,private,phd,4.3,78.6,yes,15-30 min,no,coaching,52.9,68.8,56.1,63.2,D,59.26666666666666,Average
10626,16,male,public,graduate,2.7,50.5,yes,30-60 min,yes,mixed,33.7,50.3,14.8,35.0,F,32.93333333333333,Poor
10627,15,other,private,graduate,5.1,57.7,yes,15-30 min,no,notes,52.4,57.3,46.5,55.8,D,52.06666666666666,Average
10628,17,male,public,diploma,1.3,80.7,yes,30-60 min,no,online videos,30.5,66.2,43.2,37.2,F,46.63333333333333,Average
10629,18,other,private,post graduate,3.6,87.0,yes,<15 min,yes,group study,45.6,47.5,39.1,55.7,D,44.06666666666666,Average
10630,16,male,private,high school,4.9,83.8,yes,>60 min,no,group study,89.3,82.9,80.1,79.1,C,84.1,Excellent
10631,14,female,private,phd,7.9,99.5,yes,>60 min,no,mixed,100.0,94.8,91.2,100.0,A,95.33333333333333,Excellent
10632,16,female,public,no formal,4.2,52.4,yes,15-30 min,no,mixed,68.1,67.6,46.2,54.0,E,60.633333333333326,Good
10633,17,other,private,no formal,3.7,75.8,yes,>60 min,no,notes,65.9,58.8,48.8,57.5,D,57.833333333333336,Average
10634,14,other,private,graduate,7.9,70.9,yes,>60 min,yes,mixed,87.5,78.9,90.8,96.5,A,85.73333333333333,Excellent
10635,14,other,private,phd,7.4,59.9,yes,15-30 min,no,coaching,68.1,56.3,68.0,74.3,C,64.13333333333333,Good
10636,19,other,private,no formal,5.5,94.5,yes,30-60 min,no,notes,77.4,57.6,82.2,74.0,C,72.39999999999999,Good
10637,14,other,public,post graduate,4.6,57.2,yes,<15 min,yes,mixed,60.6,50.1,75.2,68.5,D,61.96666666666667,Good
10638,16,male,private,diploma,2.5,75.2,yes,>60 min,no,group study,57.5,50.5,50.8,42.6,E,52.93333333333334,Average
10639,18,other,public,no formal,5.2,59.6,no,30-60 min,no,group study,59.4,54.6,59.5,59.6,D,57.833333333333336,Average
10640,15,female,public,diploma,6.8,71.8,no,<15 min,no,mixed,66.8,77.8,74.1,75.8,C,72.89999999999999,Good
10641,16,female,private,graduate,7.9,89.5,yes,>60 min,yes,textbook,98.1,97.9,92.9,91.6,B,96.3,Excellent
10642,14,male,public,graduate,1.8,85.0,no,<15 min,no,group study,60.7,37.2,57.3,52.8,E,51.73333333333333,Average
10643,18,other,private,phd,2.6,85.0,yes,30-60 min,yes,online videos,65.3,56.2,60.7,60.8,D,60.73333333333333,Good
10644,17,male,private,phd,7.1,60.8,yes,<15 min,yes,group study,91.7,100.0,82.2,83.2,C,91.3,Excellent
10645,19,female,private,no formal,7.0,51.1,yes,<15 min,yes,group study,78.4,87.3,84.9,74.6,C,83.53333333333333,Excellent
10646,19,male,private,phd,5.9,86.0,yes,<15 min,yes,online videos,92.4,82.5,76.0,76.3,C,83.63333333333334,Excellent
10647,16,female,private,no formal,1.3,55.3,yes,<15 min,yes,coaching,35.5,29.9,26.6,24.9,F,30.666666666666668,Poor
10648,14,female,public,phd,5.8,69.5,no,30-60 min,no,online videos,70.3,76.5,86.9,76.8,C,77.9,Good
10649,16,female,private,post graduate,4.0,92.2,yes,>60 min,no,coaching,66.1,63.0,92.0,73.0,C,73.7,Good
10650,14,female,private,phd,3.3,70.5,yes,>60 min,no,group study,61.4,80.2,55.1,62.6,D,65.56666666666666,Good
10651,17,other,public,no formal,2.4,73.3,yes,>60 min,no,online videos,49.2,31.7,46.6,49.3,E,42.5,Average
10652,14,other,private,no formal,2.9,97.9,yes,30-60 min,no,group study,51.5,43.3,66.9,58.4,D,53.9,Average
10653,19,female,public,phd,4.5,95.5,yes,15-30 min,no,coaching,59.1,70.1,73.0,69.0,D,67.39999999999999,Good
10654,17,other,public,high school,1.7,54.5,no,>60 min,yes,online videos,36.2,39.6,35.7,38.5,F,37.16666666666667,Poor
10655,15,other,private,diploma,4.3,93.3,yes,<15 min,no,notes,55.4,77.8,85.0,62.0,D,72.73333333333333,Good
10656,19,male,private,high school,0.9,74.7,no,30-60 min,no,textbook,40.6,19.5,48.5,40.0,E,36.199999999999996,Poor
10657,18,female,private,no formal,3.6,89.9,yes,<15 min,yes,group study,50.7,78.3,67.9,73.7,C,65.63333333333334,Good
10658,16,other,private,no formal,7.7,67.6,yes,30-60 min,no,notes,100.0,99.8,89.4,97.5,A,96.40000000000002,Excellent
10659,14,female,public,no formal,6.0,97.9,yes,15-30 min,no,online videos,85.1,87.9,90.9,88.5,B,87.96666666666665,Excellent
10660,16,male,private,phd,1.0,89.8,yes,<15 min,yes,notes,46.4,29.2,47.0,43.2,E,40.86666666666667,Average
10661,17,female,private,no formal,5.7,72.5,yes,>60 min,no,online videos,46.0,65.5,67.8,69.9,D,59.76666666666667,Average
10662,18,female,public,phd,2.0,68.0,yes,>60 min,yes,textbook,40.1,36.6,39.8,39.3,F,38.833333333333336,Poor
10663,15,other,public,high school,4.1,60.6,yes,30-60 min,no,notes,52.0,77.7,57.2,53.5,E,62.29999999999999,Good
10664,18,female,public,graduate,2.7,63.8,yes,15-30 min,yes,group study,49.3,56.2,48.7,49.8,E,51.4,Average
10665,15,male,private,high school,7.5,72.1,yes,30-60 min,no,notes,83.9,70.1,82.1,82.0,C,78.7,Good
10666,15,male,public,phd,0.9,67.7,yes,>60 min,yes,notes,20.8,42.9,16.3,26.5,F,26.666666666666668,Poor
10667,16,male,public,no formal,7.1,82.2,yes,>60 min,yes,coaching,100.0,100.0,100.0,98.0,A,100.0,Excellent
10668,14,male,public,post graduate,5.8,81.8,yes,15-30 min,yes,notes,47.3,73.0,64.9,74.1,C,61.73333333333333,Good
10669,16,other,public,phd,3.2,59.7,yes,30-60 min,yes,notes,53.2,49.8,64.5,50.5,E,55.833333333333336,Average
10670,16,male,public,diploma,7.1,63.0,yes,15-30 min,no,coaching,75.8,68.8,86.2,74.0,C,76.93333333333334,Good
10671,15,female,public,diploma,3.5,52.3,yes,30-60 min,yes,group study,59.5,45.8,40.4,44.1,E,48.56666666666666,Average
10672,18,male,private,no formal,5.7,69.1,yes,30-60 min,no,group study,75.7,78.3,87.3,72.9,C,80.43333333333334,Excellent
10673,15,female,private,phd,6.4,73.7,yes,<15 min,no,textbook,54.6,78.6,81.0,77.7,C,71.39999999999999,Good
10674,18,other,private,phd,2.6,55.3,yes,>60 min,yes,textbook,32.1,34.8,30.6,36.8,F,32.5,Poor
10675,18,female,private,diploma,1.0,54.3,yes,30-60 min,no,notes,24.6,31.8,34.3,29.2,F,30.233333333333334,Poor
10676,17,male,public,post graduate,7.0,63.4,yes,<15 min,yes,textbook,73.7,81.5,69.2,74.7,C,74.8,Good
10677,15,other,private,post graduate,2.2,74.6,yes,>60 min,yes,mixed,37.5,44.8,37.2,41.0,E,39.833333333333336,Poor
10678,18,female,private,diploma,7.5,99.2,yes,>60 min,yes,group study,100.0,100.0,96.1,99.8,A,98.7,Excellent
10679,15,male,private,no formal,2.9,95.8,yes,30-60 min,yes,group study,48.7,49.6,62.8,58.2,D,53.70000000000001,Average
10680,15,other,public,no formal,3.6,69.9,yes,<15 min,no,coaching,75.0,65.5,61.6,59.0,D,67.36666666666666,Good
10681,19,other,private,phd,3.7,77.8,yes,30-60 min,yes,online videos,55.9,45.1,67.8,57.1,D,56.26666666666667,Average
10682,16,female,public,post graduate,4.0,78.0,yes,<15 min,yes,mixed,82.2,69.3,75.6,60.5,D,75.7,Good
10683,18,male,private,no formal,7.7,67.2,yes,>60 min,yes,coaching,71.3,68.9,89.5,84.8,C,76.56666666666666,Good
10684,14,female,private,post graduate,2.3,92.8,yes,<15 min,yes,online videos,53.8,69.5,69.1,58.0,D,64.13333333333333,Good
10685,17,female,private,phd,5.1,64.6,yes,30-60 min,yes,coaching,70.3,74.0,64.5,62.9,D,69.60000000000001,Good
10686,19,other,private,graduate,2.7,71.4,yes,30-60 min,yes,mixed,41.5,59.9,50.4,56.3,D,50.6,Average
10687,18,other,private,diploma,1.5,95.3,yes,30-60 min,yes,textbook,62.3,43.4,50.6,50.2,E,52.099999999999994,Average
10688,17,male,public,phd,2.7,67.3,no,30-60 min,yes,group study,48.2,45.9,50.0,46.7,E,48.03333333333333,Average
10689,19,female,public,phd,4.6,75.6,yes,15-30 min,yes,mixed,59.6,67.7,73.4,58.3,D,66.9,Good
10690,15,male,private,diploma,5.1,93.5,yes,>60 min,no,coaching,94.8,88.5,73.6,81.7,C,85.63333333333333,Excellent
10691,16,female,private,diploma,2.5,66.4,yes,>60 min,no,textbook,47.9,46.3,51.4,52.5,E,48.53333333333333,Average
10692,14,female,private,phd,7.9,98.1,yes,15-30 min,yes,textbook,94.3,96.0,100.0,100.0,A,96.76666666666667,Excellent
10693,18,female,private,phd,3.2,60.2,yes,>60 min,yes,coaching,41.7,71.2,53.2,45.8,E,55.366666666666674,Average
10694,18,female,private,graduate,6.7,84.2,yes,>60 min,yes,textbook,83.8,74.1,84.7,86.9,B,80.86666666666666,Excellent
10695,18,female,public,graduate,0.8,53.0,yes,15-30 min,yes,textbook,15.4,5.5,23.3,28.0,F,14.733333333333334,Poor
10696,18,other,private,post graduate,5.7,76.9,yes,30-60 min,yes,mixed,78.8,54.4,66.3,74.9,C,66.5,Good
10697,14,female,public,high school,2.8,58.0,yes,<15 min,no,online videos,35.3,38.6,33.2,38.9,F,35.7,Poor
10698,17,male,public,phd,4.5,81.4,yes,15-30 min,no,mixed,72.7,67.5,96.3,74.6,C,78.83333333333333,Good
10699,18,other,public,high school,6.8,80.8,yes,15-30 min,no,notes,83.6,83.6,83.9,85.3,B,83.7,Excellent
10700,15,female,public,post graduate,5.9,70.8,yes,30-60 min,no,notes,92.6,93.8,100.0,84.6,C,95.46666666666665,Excellent
10701,16,other,public,post graduate,3.2,96.2,yes,15-30 min,no,group study,73.1,89.0,73.0,70.0,C,78.36666666666666,Good
10702,19,other,private,high school,6.0,94.6,yes,<15 min,no,group study,82.5,79.6,73.3,77.8,C,78.46666666666665,Good
10703,16,male,private,post graduate,3.6,86.7,yes,15-30 min,yes,online videos,67.0,70.1,83.4,68.7,D,73.5,Good
10704,18,other,public,phd,1.0,86.0,no,>60 min,no,group study,39.0,51.9,44.3,34.1,F,45.06666666666666,Average
10705,17,other,public,diploma,5.5,53.4,yes,<15 min,no,group study,81.5,68.0,61.5,61.9,D,70.33333333333333,Good
10706,17,male,public,graduate,7.5,66.2,yes,30-60 min,no,online videos,98.3,91.7,75.7,86.5,B,88.56666666666666,Excellent
10707,17,male,private,graduate,1.1,60.2,yes,30-60 min,no,textbook,16.3,39.4,29.1,25.7,F,28.26666666666667,Poor
10708,17,male,public,no formal,5.7,69.4,yes,>60 min,no,textbook,93.8,80.7,94.7,82.4,C,89.73333333333333,Excellent
10709,18,other,public,graduate,6.8,55.5,no,<15 min,no,online videos,71.9,52.6,78.0,67.3,D,67.5,Good
10710,19,other,public,post graduate,5.0,65.9,yes,15-30 min,yes,mixed,75.6,75.6,77.5,75.3,C,76.23333333333333,Good
10711,15,male,private,graduate,4.1,78.5,yes,<15 min,yes,group study,63.8,47.0,65.6,55.7,D,58.79999999999999,Average
10712,19,female,public,diploma,2.3,58.3,yes,<15 min,yes,mixed,46.5,35.9,34.3,39.8,F,38.9,Poor
10713,17,male,private,graduate,2.0,55.3,yes,30-60 min,yes,coaching,35.2,26.4,41.2,33.1,F,34.26666666666667,Poor
10714,17,male,public,graduate,3.5,85.3,yes,15-30 min,no,online videos,64.4,68.0,71.7,67.9,D,68.03333333333335,Good
10715,15,male,private,phd,5.3,62.3,yes,30-60 min,yes,textbook,69.0,78.5,77.7,76.4,C,75.06666666666666,Good
10716,16,male,private,diploma,2.9,73.9,no,15-30 min,no,group study,60.3,37.7,74.1,51.9,E,57.36666666666667,Average
10717,17,other,public,high school,4.2,91.9,yes,30-60 min,yes,coaching,75.0,85.6,75.1,71.5,C,78.56666666666666,Good
10718,16,other,public,no formal,5.0,68.9,no,15-30 min,no,coaching,72.9,84.3,60.4,75.5,C,72.53333333333333,Good
10719,15,male,private,phd,2.1,54.9,yes,30-60 min,no,textbook,34.5,23.9,43.2,34.7,F,33.86666666666667,Poor
10720,18,female,private,high school,6.1,89.3,yes,30-60 min,no,coaching,86.2,92.8,100.0,89.9,B,93.0,Excellent
10721,16,male,private,diploma,5.2,86.9,yes,30-60 min,yes,group study,56.5,90.7,56.7,66.6,D,67.96666666666665,Good
10722,17,female,public,post graduate,4.9,80.5,no,15-30 min,no,notes,76.4,65.8,67.0,64.1,D,69.73333333333333,Good
10723,14,other,private,high school,4.1,76.9,yes,15-30 min,no,notes,67.5,66.4,65.8,66.2,D,66.56666666666666,Good
10724,14,other,public,high school,3.2,87.6,yes,30-60 min,yes,textbook,40.5,45.3,65.5,59.4,D,50.43333333333334,Average
10725,19,other,private,graduate,4.6,67.7,yes,>60 min,yes,textbook,65.5,50.2,53.9,57.9,D,56.53333333333333,Average
10726,14,male,private,graduate,6.2,66.5,yes,30-60 min,no,coaching,73.8,72.1,74.3,70.7,C,73.39999999999999,Good
10727,18,male,private,high school,5.8,81.4,yes,15-30 min,yes,online videos,75.9,76.5,58.0,70.3,C,70.13333333333334,Good
10728,19,male,public,graduate,6.0,58.3,yes,<15 min,yes,notes,74.8,58.6,75.6,64.1,D,69.66666666666667,Good
10729,16,male,public,post graduate,2.1,81.7,yes,<15 min,no,textbook,53.8,56.5,52.6,55.3,D,54.300000000000004,Average
10730,19,female,public,high school,6.3,93.4,yes,30-60 min,no,textbook,98.7,100.0,100.0,97.2,A,99.56666666666666,Excellent
10731,16,female,private,diploma,3.0,75.8,yes,<15 min,yes,notes,33.9,48.6,59.3,47.1,E,47.26666666666667,Average
10732,19,other,private,high school,2.2,54.1,yes,15-30 min,yes,notes,31.1,47.8,32.2,36.3,F,37.03333333333334,Poor
10733,15,male,public,phd,1.4,83.1,yes,<15 min,no,coaching,49.5,38.8,50.9,40.1,E,46.4,Average
10734,16,male,public,diploma,6.7,93.5,yes,>60 min,no,group study,96.4,100.0,100.0,96.8,A,98.8,Excellent
10735,16,other,public,phd,5.2,59.8,no,<15 min,no,online videos,69.4,78.5,63.1,73.2,C,70.33333333333333,Good
10736,18,other,public,phd,6.8,80.6,yes,30-60 min,yes,notes,82.4,71.6,71.7,79.7,C,75.23333333333333,Good
10737,14,female,public,high school,4.7,59.9,yes,15-30 min,yes,mixed,48.5,47.2,52.7,57.5,D,49.46666666666667,Average
10738,18,male,private,phd,7.0,91.0,yes,>60 min,yes,mixed,92.8,100.0,77.5,98.3,A,90.10000000000001,Excellent
10739,14,female,public,no formal,4.7,62.6,yes,15-30 min,yes,online videos,77.1,75.4,72.9,69.2,D,75.13333333333334,Good
10740,15,male,public,diploma,5.3,81.5,yes,15-30 min,yes,textbook,61.8,69.1,90.7,78.9,C,73.86666666666666,Good
10741,17,female,private,no formal,0.9,79.5,yes,>60 min,yes,group study,34.0,38.7,43.0,39.1,F,38.56666666666667,Poor
10742,14,other,private,no formal,5.5,68.7,no,30-60 min,no,mixed,64.2,69.2,71.2,63.1,D,68.2,Good
10743,16,male,public,graduate,5.0,95.0,yes,30-60 min,no,mixed,88.5,64.7,87.7,84.5,C,80.3,Excellent
10744,19,male,public,graduate,2.3,95.1,no,30-60 min,no,mixed,44.2,55.0,56.7,52.7,E,51.96666666666667,Average
10745,18,other,public,graduate,1.3,67.0,yes,>60 min,no,group study,47.1,49.1,21.7,42.1,E,39.300000000000004,Poor
10746,14,male,public,diploma,3.1,67.4,yes,>60 min,no,online videos,55.6,55.8,63.5,55.2,D,58.300000000000004,Average
10747,17,other,public,post graduate,1.0,82.7,yes,<15 min,no,online videos,62.7,57.8,52.5,50.2,E,57.666666666666664,Average
10748,17,other,public,diploma,5.0,64.2,no,30-60 min,yes,textbook,67.2,50.6,60.6,60.7,D,59.46666666666667,Average
10749,14,female,private,graduate,4.6,65.2,yes,>60 min,yes,group study,58.3,79.5,54.5,60.7,D,64.10000000000001,Good
10750,17,female,private,diploma,7.4,51.0,yes,<15 min,yes,coaching,91.8,51.2,71.8,80.8,C,71.60000000000001,Good
10751,17,female,private,high school,4.4,54.7,yes,>60 min,yes,online videos,52.7,36.6,52.4,52.2,E,47.23333333333334,Average
10752,18,female,public,graduate,6.0,82.9,no,30-60 min,no,group study,95.4,99.1,94.4,91.1,B,96.3,Excellent
10753,15,other,private,post graduate,5.5,66.0,no,<15 min,no,online videos,61.4,68.8,58.1,67.0,D,62.76666666666666,Good
10754,15,other,private,high school,5.7,54.1,yes,30-60 min,yes,notes,61.8,53.7,83.1,71.0,C,66.2,Good
10755,18,male,public,diploma,2.9,96.5,yes,15-30 min,yes,notes,36.8,63.6,44.7,51.8,E,48.366666666666674,Average
10756,18,male,private,phd,3.6,64.8,yes,>60 min,yes,mixed,49.4,43.6,55.5,54.9,E,49.5,Average
10757,14,female,public,high school,1.4,60.5,yes,>60 min,no,online videos,25.7,31.9,33.7,25.7,F,30.433333333333334,Poor
10758,15,female,private,diploma,5.4,76.1,yes,15-30 min,yes,textbook,73.9,53.0,70.6,79.9,C,65.83333333333333,Good
10759,17,other,private,high school,2.8,91.5,yes,>60 min,yes,group study,60.0,41.9,37.0,57.5,D,46.300000000000004,Average
10760,18,male,public,diploma,4.6,93.6,yes,15-30 min,yes,mixed,73.1,84.2,71.7,74.9,C,76.33333333333333,Good
10761,15,female,private,diploma,7.4,65.3,yes,<15 min,yes,online videos,86.1,100.0,87.7,86.0,B,91.26666666666667,Excellent
10762,15,male,private,phd,5.6,87.1,no,>60 min,no,coaching,84.3,74.1,82.3,72.3,C,80.23333333333333,Excellent
10763,18,female,private,no formal,2.5,76.2,no,15-30 min,no,notes,56.8,43.5,40.2,42.2,E,46.833333333333336,Average
10764,18,other,private,diploma,4.4,79.8,yes,30-60 min,no,group study,54.8,54.6,73.3,69.5,D,60.9,Good
10765,19,male,private,phd,5.0,72.0,yes,15-30 min,yes,coaching,55.3,59.5,81.5,66.5,D,65.43333333333334,Good
10766,18,male,public,no formal,6.9,58.9,yes,15-30 min,yes,group study,76.8,65.3,67.3,75.1,C,69.8,Good
10767,19,female,public,graduate,6.5,91.0,yes,>60 min,yes,group study,93.4,89.8,100.0,97.2,A,94.39999999999999,Excellent
10768,15,other,private,no formal,2.9,77.2,yes,30-60 min,yes,online videos,31.4,30.9,58.0,46.2,E,40.1,Average
10769,15,female,public,graduate,7.4,70.1,yes,>60 min,yes,notes,86.4,90.1,74.8,82.6,C,83.76666666666667,Excellent
10770,15,other,public,post graduate,1.6,83.8,yes,<15 min,no,group study,34.6,40.7,39.3,45.6,E,38.2,Poor
10771,14,male,private,graduate,2.6,71.3,yes,>60 min,yes,coaching,46.8,54.6,42.5,40.2,E,47.96666666666667,Average
10772,18,other,private,graduate,0.8,92.5,yes,15-30 min,no,online videos,53.3,34.3,32.8,43.7,E,40.13333333333333,Average
10773,17,male,public,post graduate,2.8,56.8,no,30-60 min,yes,notes,61.7,48.2,38.2,50.4,E,49.366666666666674,Average
10774,14,male,private,graduate,3.6,51.5,yes,15-30 min,no,group study,46.9,55.2,50.2,54.1,E,50.76666666666667,Average
10775,15,female,private,graduate,2.3,78.5,yes,<15 min,no,coaching,50.8,45.5,41.2,50.6,E,45.833333333333336,Average
10776,15,male,public,no formal,0.6,62.8,yes,<15 min,yes,mixed,50.3,24.0,34.7,39.3,F,36.333333333333336,Poor
10777,16,other,private,no formal,0.6,55.9,no,>60 min,no,notes,0.0,20.7,18.0,18.0,F,12.9,Poor
10778,16,other,public,no formal,7.4,51.5,yes,>60 min,yes,coaching,76.4,95.7,100.0,87.6,B,90.7,Excellent
10779,15,female,public,graduate,6.0,88.5,yes,15-30 min,yes,coaching,86.0,83.8,85.9,80.7,C,85.23333333333333,Excellent
10780,19,female,private,diploma,5.7,98.0,yes,>60 min,no,group study,100.0,96.6,87.6,85.9,B,94.73333333333333,Excellent
10781,15,other,private,diploma,6.4,80.8,yes,>60 min,no,textbook,51.9,68.9,62.9,76.5,C,61.23333333333334,Good
10782,17,other,private,diploma,5.7,88.6,no,30-60 min,yes,textbook,66.0,99.8,59.3,77.5,C,75.03333333333335,Good
10783,16,female,public,phd,1.0,91.9,yes,30-60 min,no,mixed,41.3,42.9,40.4,44.7,E,41.53333333333333,Average
10784,16,other,private,diploma,7.4,90.3,yes,15-30 min,yes,mixed,91.1,88.3,97.0,90.0,B,92.13333333333333,Excellent
10785,18,male,public,diploma,3.7,66.3,yes,>60 min,yes,textbook,71.4,58.2,70.5,52.4,E,66.7,Good
